"Periode","Lag","Effect","Cause","PLCMF_Value","Sig_PLCMF","Bound"
"PERIOD_2",11,"region_5","region_6",-0.019966,TRUE,0.015464
"PERIOD_2",11,"region_6","region_1",-0.113357,TRUE,0.015464
"PERIOD_2",11,"region_6","region_2",0.107402,TRUE,0.015464
"PERIOD_2",11,"region_6","region_3",-0.01476,FALSE,0.015464
"PERIOD_2",11,"region_6","region_4",0.044101,TRUE,0.015464
"PERIOD_2",11,"region_6","region_5",-0.007037,FALSE,0.015464
"PERIOD_2",11,"region_6","region_6",-0.049387,TRUE,0.015464
"PERIOD_2",12,"region_1","region_1",0.010735,FALSE,0.015464
"PERIOD_2",12,"region_1","region_2",0.028185,TRUE,0.015464
"PERIOD_2",12,"region_1","region_3",0.008499,FALSE,0.015464
"PERIOD_2",12,"region_1","region_4",-0.009394,FALSE,0.015464
"PERIOD_2",12,"region_1","region_5",0.00887,FALSE,0.015464
"PERIOD_2",12,"region_1","region_6",-0.064029,TRUE,0.015464
"PERIOD_2",12,"region_2","region_1",0.031591,TRUE,0.015464
"PERIOD_2",12,"region_2","region_2",0.102283,TRUE,0.015464
"PERIOD_2",12,"region_2","region_3",0.028095,TRUE,0.015464
"PERIOD_2",12,"region_2","region_4",-0.018032,TRUE,0.015464
"PERIOD_2",12,"region_2","region_5",0.029185,TRUE,0.015464
"PERIOD_2",12,"region_2","region_6",-0.15028,TRUE,0.015464
"PERIOD_2",12,"region_3","region_1",0.006515,FALSE,0.015464
"PERIOD_2",12,"region_3","region_2",-0.020771,TRUE,0.015464
"PERIOD_2",12,"region_3","region_3",0.00288,FALSE,0.015464
"PERIOD_2",12,"region_3","region_4",0.008219,FALSE,0.015464
"PERIOD_2",12,"region_3","region_5",0.00542,FALSE,0.015464
"PERIOD_2",12,"region_3","region_6",-0.024852,TRUE,0.015464
"PERIOD_2",12,"region_4","region_1",-0.000117,FALSE,0.015464
"PERIOD_2",12,"region_4","region_2",-0.011921,FALSE,0.015464
"PERIOD_2",12,"region_4","region_3",0.019219,TRUE,0.015464
"PERIOD_2",12,"region_4","region_4",0.047185,TRUE,0.015464
"PERIOD_2",12,"region_4","region_5",0.011721,FALSE,0.015464
"PERIOD_2",12,"region_4","region_6",-0.045406,TRUE,0.015464
"PERIOD_2",12,"region_5","region_1",0.007986,FALSE,0.015464
"PERIOD_2",12,"region_5","region_2",0.053531,TRUE,0.015464
"PERIOD_2",12,"region_5","region_3",0.030251,TRUE,0.015464
"PERIOD_2",12,"region_5","region_4",-0.011719,FALSE,0.015464
"PERIOD_2",12,"region_5","region_5",0.016327,TRUE,0.015464
"PERIOD_2",12,"region_5","region_6",-0.087256,TRUE,0.015464
"PERIOD_2",12,"region_6","region_1",0.021015,TRUE,0.015464
"PERIOD_2",12,"region_6","region_2",0.005871,FALSE,0.015464
"PERIOD_2",12,"region_6","region_3",0.015062,FALSE,0.015464
"PERIOD_2",12,"region_6","region_4",-0.003786,FALSE,0.015464
"PERIOD_2",12,"region_6","region_5",0.006797,FALSE,0.015464
"PERIOD_2",12,"region_6","region_6",-0.073758,TRUE,0.015464
"PERIOD_2",13,"region_1","region_1",-0.015338,FALSE,0.015464
"PERIOD_2",13,"region_1","region_2",0.075476,TRUE,0.015464
"PERIOD_2",13,"region_1","region_3",-0.004688,FALSE,0.015464
"PERIOD_2",13,"region_1","region_4",0.015645,TRUE,0.015464
"PERIOD_2",13,"region_1","region_5",-0.006145,FALSE,0.015464
"PERIOD_2",13,"region_1","region_6",-0.063715,TRUE,0.015464
"PERIOD_2",13,"region_2","region_1",0.018293,TRUE,0.015464
"PERIOD_2",13,"region_2","region_2",0.099879,TRUE,0.015464
"PERIOD_2",13,"region_2","region_3",0.025457,TRUE,0.015464
"PERIOD_2",13,"region_2","region_4",0.034549,TRUE,0.015464
"PERIOD_2",13,"region_2","region_5",0.027083,TRUE,0.015464
"PERIOD_2",13,"region_2","region_6",-0.130237,TRUE,0.015464
"PERIOD_2",13,"region_3","region_1",-0.024522,TRUE,0.015464
"PERIOD_2",13,"region_3","region_2",-0.014237,FALSE,0.015464
"PERIOD_2",13,"region_3","region_3",0.033335,TRUE,0.015464
"PERIOD_2",13,"region_3","region_4",0.056162,TRUE,0.015464
"PERIOD_2",13,"region_3","region_5",0.004611,FALSE,0.015464
"PERIOD_2",13,"region_3","region_6",-0.018061,TRUE,0.015464
"PERIOD_2",13,"region_4","region_1",-0.000934,FALSE,0.015464
"PERIOD_2",13,"region_4","region_2",-0.007411,FALSE,0.015464
"PERIOD_2",13,"region_4","region_3",0.045822,TRUE,0.015464
"PERIOD_2",13,"region_4","region_4",0.091575,TRUE,0.015464
"PERIOD_2",13,"region_4","region_5",0.026245,TRUE,0.015464
"PERIOD_2",13,"region_4","region_6",-0.06834,TRUE,0.015464
"PERIOD_2",13,"region_5","region_1",-0.002301,FALSE,0.015464
"PERIOD_2",13,"region_5","region_2",0.039115,TRUE,0.015464
"PERIOD_2",13,"region_5","region_3",-0.005345,FALSE,0.015464
"PERIOD_2",13,"region_5","region_4",0.034345,TRUE,0.015464
"PERIOD_2",13,"region_5","region_5",0.040237,TRUE,0.015464
"PERIOD_2",13,"region_5","region_6",-0.075463,TRUE,0.015464
"PERIOD_2",13,"region_6","region_1",-0.023719,TRUE,0.015464
"PERIOD_2",13,"region_6","region_2",0.020857,TRUE,0.015464
"PERIOD_2",13,"region_6","region_3",0.034113,TRUE,0.015464
"PERIOD_2",13,"region_6","region_4",0.052714,TRUE,0.015464
"PERIOD_2",13,"region_6","region_5",0.021864,TRUE,0.015464
"PERIOD_2",13,"region_6","region_6",-0.061456,TRUE,0.015464
"PERIOD_2",14,"region_1","region_1",0.048709,TRUE,0.015464
"PERIOD_2",14,"region_1","region_2",-0.023503,TRUE,0.015464
"PERIOD_2",14,"region_1","region_3",0.024704,TRUE,0.015464
"PERIOD_2",14,"region_1","region_4",0.020408,TRUE,0.015464
"PERIOD_2",14,"region_1","region_5",0.022572,TRUE,0.015464
"PERIOD_2",14,"region_1","region_6",-0.031803,TRUE,0.015464
"PERIOD_2",14,"region_2","region_1",0.040312,TRUE,0.015464
"PERIOD_2",14,"region_2","region_2",0.077726,TRUE,0.015464
"PERIOD_2",14,"region_2","region_3",0.038188,TRUE,0.015464
"PERIOD_2",14,"region_2","region_4",0.037432,TRUE,0.015464
"PERIOD_2",14,"region_2","region_5",0.015894,TRUE,0.015464
"PERIOD_2",14,"region_2","region_6",-0.119188,TRUE,0.015464
"PERIOD_2",14,"region_3","region_1",0.010711,FALSE,0.015464
"PERIOD_2",14,"region_3","region_2",-0.026041,TRUE,0.015464
"PERIOD_2",14,"region_3","region_3",0.055165,TRUE,0.015464
"PERIOD_2",14,"region_3","region_4",0.064945,TRUE,0.015464
"PERIOD_2",14,"region_3","region_5",0.043622,TRUE,0.015464
"PERIOD_2",14,"region_3","region_6",-0.034458,TRUE,0.015464
"PERIOD_2",14,"region_4","region_1",-0.011275,FALSE,0.015464
"PERIOD_2",14,"region_4","region_2",-0.018127,TRUE,0.015464
"PERIOD_2",14,"region_4","region_3",0.074706,TRUE,0.015464
"PERIOD_2",14,"region_4","region_4",0.136779,TRUE,0.015464
"PERIOD_2",14,"region_4","region_5",0.028993,TRUE,0.015464
"PERIOD_2",14,"region_4","region_6",-0.031325,TRUE,0.015464
"PERIOD_2",14,"region_5","region_1",0.002352,FALSE,0.015464
"PERIOD_2",14,"region_5","region_2",0.041901,TRUE,0.015464
"PERIOD_2",14,"region_5","region_3",0.044421,TRUE,0.015464
"PERIOD_2",14,"region_5","region_4",0.043262,TRUE,0.015464
"PERIOD_2",14,"region_5","region_5",0.034415,TRUE,0.015464
"PERIOD_2",14,"region_5","region_6",-0.07195,TRUE,0.015464
"PERIOD_2",14,"region_6","region_1",0.019619,TRUE,0.015464
"PERIOD_2",14,"region_6","region_2",-0.031621,TRUE,0.015464
"PERIOD_2",14,"region_6","region_3",0.046895,TRUE,0.015464
"PERIOD_2",14,"region_6","region_4",0.049376,TRUE,0.015464
"PERIOD_2",14,"region_6","region_5",0.032821,TRUE,0.015464
"PERIOD_2",14,"region_6","region_6",-0.022278,TRUE,0.015464
"PERIOD_2",15,"region_1","region_1",0.018118,TRUE,0.015464
"PERIOD_2",15,"region_1","region_2",-0.019438,TRUE,0.015464
"PERIOD_2",15,"region_1","region_3",0.00417,FALSE,0.015464
"PERIOD_2",15,"region_1","region_4",0.027784,TRUE,0.015464
"PERIOD_2",15,"region_1","region_5",0.010093,FALSE,0.015464
"PERIOD_2",15,"region_1","region_6",-0.024597,TRUE,0.015464
"PERIOD_2",15,"region_2","region_1",-0.011642,FALSE,0.015464
"PERIOD_2",15,"region_2","region_2",-0.019257,TRUE,0.015464
"PERIOD_2",15,"region_2","region_3",0.001243,FALSE,0.015464
"PERIOD_2",15,"region_2","region_4",0.052721,TRUE,0.015464
"PERIOD_2",15,"region_2","region_5",0.001192,FALSE,0.015464
"PERIOD_2",15,"region_2","region_6",0.012072,FALSE,0.015464
"PERIOD_2",15,"region_3","region_1",-0.043157,TRUE,0.015464
"PERIOD_2",15,"region_3","region_2",-0.029298,TRUE,0.015464
"PERIOD_2",15,"region_3","region_3",0.021684,TRUE,0.015464
"PERIOD_2",15,"region_3","region_4",0.082718,TRUE,0.015464
"PERIOD_2",15,"region_3","region_5",0.002544,FALSE,0.015464
"PERIOD_2",15,"region_3","region_6",0.039373,TRUE,0.015464
"PERIOD_2",15,"region_4","region_1",-0.065381,TRUE,0.015464
"PERIOD_2",15,"region_4","region_2",-0.062663,TRUE,0.015464
"PERIOD_2",15,"region_4","region_3",0.038829,TRUE,0.015464
"PERIOD_2",15,"region_4","region_4",0.187237,TRUE,0.015464
"PERIOD_2",15,"region_4","region_5",0.008219,FALSE,0.015464
"PERIOD_2",15,"region_4","region_6",0.040617,TRUE,0.015464
"PERIOD_2",15,"region_5","region_1",-0.00562,FALSE,0.015464
"PERIOD_2",15,"region_5","region_2",-0.049319,TRUE,0.015464
"PERIOD_2",15,"region_5","region_3",0.005396,FALSE,0.015464
"PERIOD_2",15,"region_5","region_4",0.05053,TRUE,0.015464
"PERIOD_2",15,"region_5","region_5",0.054271,TRUE,0.015464
"PERIOD_2",15,"region_5","region_6",0.015511,TRUE,0.015464
"PERIOD_2",15,"region_6","region_1",-0.063225,TRUE,0.015464
"PERIOD_2",15,"region_6","region_2",-0.016303,TRUE,0.015464
"PERIOD_2",15,"region_6","region_3",0.006847,FALSE,0.015464
"PERIOD_2",15,"region_6","region_4",0.076144,TRUE,0.015464
"PERIOD_2",15,"region_6","region_5",-0.000784,FALSE,0.015464
"PERIOD_2",15,"region_6","region_6",0.050019,TRUE,0.015464
"PERIOD_2",16,"region_1","region_1",0.001494,FALSE,0.015464
"PERIOD_2",16,"region_1","region_2",-0.075531,TRUE,0.015464
"PERIOD_2",16,"region_1","region_3",-0.019514,TRUE,0.015464
"PERIOD_2",16,"region_1","region_4",0.00198,FALSE,0.015464
"PERIOD_2",16,"region_1","region_5",-0.041622,TRUE,0.015464
"PERIOD_2",16,"region_1","region_6",0.064592,TRUE,0.015464
"PERIOD_2",16,"region_2","region_1",-0.020342,TRUE,0.015464
"PERIOD_2",16,"region_2","region_2",-0.007292,FALSE,0.015464
"PERIOD_2",16,"region_2","region_3",-0.015331,FALSE,0.015464
"PERIOD_2",16,"region_2","region_4",0.051493,TRUE,0.015464
"PERIOD_2",16,"region_2","region_5",-0.035701,TRUE,0.015464
"PERIOD_2",16,"region_2","region_6",0.022129,TRUE,0.015464
"PERIOD_2",16,"region_3","region_1",-0.039042,TRUE,0.015464
"PERIOD_2",16,"region_3","region_2",-0.011572,FALSE,0.015464
"PERIOD_2",16,"region_3","region_3",-0.019512,TRUE,0.015464
"PERIOD_2",16,"region_3","region_4",0.097095,TRUE,0.015464
"PERIOD_2",16,"region_3","region_5",-0.021941,TRUE,0.015464
"PERIOD_2",16,"region_3","region_6",0.048845,TRUE,0.015464
"PERIOD_2",16,"region_4","region_1",-0.056932,TRUE,0.015464
"PERIOD_2",16,"region_4","region_2",-0.022427,TRUE,0.015464
"PERIOD_2",16,"region_4","region_3",-0.021279,TRUE,0.015464
"PERIOD_2",16,"region_4","region_4",0.149436,TRUE,0.015464
"PERIOD_2",16,"region_4","region_5",-0.033146,TRUE,0.015464
"PERIOD_2",16,"region_4","region_6",0.045188,TRUE,0.015464
"PERIOD_2",16,"region_5","region_1",-0.025724,TRUE,0.015464
"PERIOD_2",16,"region_5","region_2",-0.021275,TRUE,0.015464
"PERIOD_2",16,"region_5","region_3",-0.006415,FALSE,0.015464
"PERIOD_2",16,"region_5","region_4",0.057679,TRUE,0.015464
"PERIOD_2",16,"region_5","region_5",-0.02276,TRUE,0.015464
"PERIOD_2",16,"region_5","region_6",0.029675,TRUE,0.015464
"PERIOD_2",16,"region_6","region_1",-0.076515,TRUE,0.015464
"PERIOD_2",16,"region_6","region_2",0.026619,TRUE,0.015464
"PERIOD_2",16,"region_6","region_3",-0.031166,TRUE,0.015464
"PERIOD_2",16,"region_6","region_4",0.079272,TRUE,0.015464
"PERIOD_2",16,"region_6","region_5",-0.046859,TRUE,0.015464
"PERIOD_2",16,"region_6","region_6",0.050514,TRUE,0.015464
