"Periode","Lag","Effect","Cause","PLCMF_Value","PVal_Raw","PVal_BH_Adj","Sig_Raw","Sig_BH"
"PERIOD_2",4,"region_1","region_3",0.043384,0,0,TRUE,TRUE
"PERIOD_2",4,"region_1","region_4",0.009365,0.235232,0.278107,FALSE,FALSE
"PERIOD_2",4,"region_1","region_5",0.049177,0,0,TRUE,TRUE
"PERIOD_2",4,"region_1","region_6",-0.081934,0,0,TRUE,TRUE
"PERIOD_2",4,"region_2","region_1",-0.07802,0,0,TRUE,TRUE
"PERIOD_2",4,"region_2","region_3",0.030517,0.00011,0.000207,TRUE,TRUE
"PERIOD_2",4,"region_2","region_4",0.032941,3e-05,5.9e-05,TRUE,TRUE
"PERIOD_2",4,"region_2","region_5",0.013094,0.096993,0.124151,FALSE,FALSE
"PERIOD_2",4,"region_2","region_6",0.031021,8.4e-05,0.00016,TRUE,TRUE
"PERIOD_2",4,"region_3","region_1",-0.035429,7e-06,1.5e-05,TRUE,TRUE
"PERIOD_2",4,"region_3","region_2",0.067712,0,0,TRUE,TRUE
"PERIOD_2",4,"region_3","region_4",0.053832,0,0,TRUE,TRUE
"PERIOD_2",4,"region_3","region_5",0.00974,0.217,0.257822,FALSE,FALSE
"PERIOD_2",4,"region_3","region_6",-0.039298,1e-06,1e-06,TRUE,TRUE
"PERIOD_2",4,"region_4","region_1",-0.054333,0,0,TRUE,TRUE
"PERIOD_2",4,"region_4","region_2",0.01406,0.074756,0.09698,FALSE,FALSE
"PERIOD_2",4,"region_4","region_3",0.053832,0,0,TRUE,TRUE
"PERIOD_2",4,"region_4","region_5",0.016409,0.037547,0.051056,TRUE,FALSE
"PERIOD_2",4,"region_4","region_6",0.03044,0.000114,0.000215,TRUE,TRUE
"PERIOD_2",4,"region_5","region_1",-0.005443,0.490307,0.533667,FALSE,FALSE
"PERIOD_2",4,"region_5","region_2",0.024226,0.002137,0.003488,TRUE,TRUE
"PERIOD_2",4,"region_5","region_3",0.033146,2.7e-05,5.4e-05,TRUE,TRUE
"PERIOD_2",4,"region_5","region_4",0.011129,0.158392,0.192965,FALSE,FALSE
"PERIOD_2",4,"region_5","region_6",-0.03118,7.8e-05,0.000148,TRUE,TRUE
"PERIOD_2",4,"region_6","region_1",-0.059673,0,0,TRUE,TRUE
"PERIOD_2",4,"region_6","region_2",0.039619,1e-06,1e-06,TRUE,TRUE
"PERIOD_2",4,"region_6","region_3",0.035356,7e-06,1.6e-05,TRUE,TRUE
"PERIOD_2",4,"region_6","region_4",0.044523,0,0,TRUE,TRUE
"PERIOD_2",4,"region_6","region_5",0.022563,0.004239,0.006607,TRUE,TRUE
"PERIOD_2",5,"region_1","region_2",0.10883,0,0,TRUE,TRUE
"PERIOD_2",5,"region_1","region_3",0.002112,0.788967,0.81093,FALSE,FALSE
"PERIOD_2",5,"region_1","region_4",0.001284,0.870761,0.883648,FALSE,FALSE
"PERIOD_2",5,"region_1","region_5",0.017209,0.029176,0.040128,TRUE,TRUE
"PERIOD_2",5,"region_1","region_6",-0.047763,0,0,TRUE,TRUE
"PERIOD_2",5,"region_2","region_1",-0.039521,1e-06,1e-06,TRUE,TRUE
"PERIOD_2",5,"region_2","region_3",-0.009192,0.244012,0.287073,FALSE,FALSE
"PERIOD_2",5,"region_2","region_4",-0.012093,0.125349,0.158753,FALSE,FALSE
"PERIOD_2",5,"region_2","region_5",-0.008922,0.258131,0.302941,FALSE,FALSE
"PERIOD_2",5,"region_2","region_6",0.035661,6e-06,1.3e-05,TRUE,TRUE
"PERIOD_2",5,"region_3","region_1",-0.076998,0,0,TRUE,TRUE
"PERIOD_2",5,"region_3","region_2",0.082057,0,0,TRUE,TRUE
"PERIOD_2",5,"region_3","region_4",0.011458,0.14642,0.180673,FALSE,FALSE
"PERIOD_2",5,"region_3","region_5",-0.00751,0.341159,0.388048,FALSE,FALSE
"PERIOD_2",5,"region_3","region_6",0.023493,0.002906,0.004649,TRUE,TRUE
"PERIOD_2",5,"region_4","region_1",-0.081804,0,0,TRUE,TRUE
"PERIOD_2",5,"region_4","region_2",0.069761,0,0,TRUE,TRUE
"PERIOD_2",5,"region_4","region_3",0.001315,0.8676,0.882305,FALSE,FALSE
"PERIOD_2",5,"region_4","region_5",-0.019961,0.011409,0.016747,TRUE,TRUE
"PERIOD_2",5,"region_4","region_6",0.052166,0,0,TRUE,TRUE
"PERIOD_2",5,"region_5","region_1",-0.058019,0,0,TRUE,TRUE
"PERIOD_2",5,"region_5","region_2",0.061054,0,0,TRUE,TRUE
"PERIOD_2",5,"region_5","region_3",0.029374,0.000197,0.000363,TRUE,TRUE
"PERIOD_2",5,"region_5","region_4",0.004403,0.576834,0.613925,FALSE,FALSE
"PERIOD_2",5,"region_5","region_6",0.00761,0.334816,0.381738,FALSE,FALSE
"PERIOD_2",5,"region_6","region_1",-0.082159,0,0,TRUE,TRUE
"PERIOD_2",5,"region_6","region_2",0.080254,0,0,TRUE,TRUE
"PERIOD_2",5,"region_6","region_3",-0.016904,0.032153,0.043845,TRUE,TRUE
"PERIOD_2",5,"region_6","region_4",0.007011,0.374216,0.420665,FALSE,FALSE
"PERIOD_2",5,"region_6","region_5",-0.023875,0.002478,0.004018,TRUE,TRUE
"PERIOD_2",6,"region_1","region_2",0.099849,0,0,TRUE,TRUE
"PERIOD_2",6,"region_1","region_3",0.012363,0.117118,0.148722,FALSE,FALSE
"PERIOD_2",6,"region_1","region_4",0.029802,0.000159,0.000295,TRUE,TRUE
"PERIOD_2",6,"region_1","region_5",0.017382,0.02759,0.038055,TRUE,TRUE
"PERIOD_2",6,"region_1","region_6",-0.096532,0,0,TRUE,TRUE
"PERIOD_2",6,"region_2","region_1",0.010458,0.18499,0.223969,FALSE,FALSE
"PERIOD_2",6,"region_2","region_3",0.02261,0.00416,0.006526,TRUE,TRUE
"PERIOD_2",6,"region_2","region_4",0.01875,0.017482,0.024753,TRUE,TRUE
"PERIOD_2",6,"region_2","region_5",0.047222,0,0,TRUE,TRUE
"PERIOD_2",6,"region_2","region_6",-0.102217,0,0,TRUE,TRUE
"PERIOD_2",6,"region_3","region_1",-0.022989,0.003571,0.005652,TRUE,TRUE
"PERIOD_2",6,"region_3","region_2",0.098964,0,0,TRUE,TRUE
"PERIOD_2",6,"region_3","region_4",0.022983,0.00358,0.005652,TRUE,TRUE
"PERIOD_2",6,"region_3","region_5",0.021368,0.006763,0.010305,TRUE,TRUE
"PERIOD_2",6,"region_3","region_6",-0.099892,0,0,TRUE,TRUE
"PERIOD_2",6,"region_4","region_1",0.008824,0.263399,0.307619,FALSE,FALSE
"PERIOD_2",6,"region_4","region_2",0.03744,2e-06,5e-06,TRUE,TRUE
"PERIOD_2",6,"region_4","region_3",0.04814,0,0,TRUE,TRUE
"PERIOD_2",6,"region_4","region_5",0.021335,0.00685,0.010405,TRUE,TRUE
"PERIOD_2",6,"region_4","region_6",-0.089517,0,0,TRUE,TRUE
"PERIOD_2",6,"region_5","region_1",-0.006643,0.399794,0.446282,FALSE,FALSE
"PERIOD_2",6,"region_5","region_2",0.095605,0,0,TRUE,TRUE
"PERIOD_2",6,"region_5","region_3",0.018637,0.01817,0.025576,TRUE,TRUE
"PERIOD_2",6,"region_5","region_4",0.013671,0.083153,0.107007,FALSE,FALSE
"PERIOD_2",6,"region_5","region_6",-0.069357,0,0,TRUE,TRUE
"PERIOD_2",6,"region_6","region_1",0.000394,0.960159,0.962164,FALSE,FALSE
"PERIOD_2",6,"region_6","region_2",0.048344,0,0,TRUE,TRUE
"PERIOD_2",6,"region_6","region_3",0.01459,0.064428,0.084669,FALSE,FALSE
"PERIOD_2",6,"region_6","region_4",0.00262,0.739842,0.773691,FALSE,FALSE
"PERIOD_2",6,"region_6","region_5",0.018819,0.017072,0.024389,TRUE,TRUE
"PERIOD_2",7,"region_1","region_2",-0.069527,0,0,TRUE,TRUE
"PERIOD_2",7,"region_1","region_3",0.037216,2e-06,5e-06,TRUE,TRUE
"PERIOD_2",7,"region_1","region_4",0.034662,1.1e-05,2.3e-05,TRUE,TRUE
"PERIOD_2",7,"region_1","region_5",0.039252,1e-06,1e-06,TRUE,TRUE
"PERIOD_2",7,"region_1","region_6",-0.013945,0.077158,0.099558,FALSE,FALSE
"PERIOD_2",7,"region_2","region_1",0.130593,0,0,TRUE,TRUE
"PERIOD_2",7,"region_2","region_3",0.12955,0,0,TRUE,TRUE
"PERIOD_2",7,"region_2","region_4",0.068361,0,0,TRUE,TRUE
"PERIOD_2",7,"region_2","region_5",0.121624,0,0,TRUE,TRUE
"PERIOD_2",7,"region_2","region_6",-0.092722,0,0,TRUE,TRUE
"PERIOD_2",7,"region_3","region_1",0.097003,0,0,TRUE,TRUE
"PERIOD_2",7,"region_3","region_2",-0.071624,0,0,TRUE,TRUE
"PERIOD_2",7,"region_3","region_4",0.009803,0.214072,0.256132,FALSE,FALSE
"PERIOD_2",7,"region_3","region_5",0.055089,0,0,TRUE,TRUE
"PERIOD_2",7,"region_3","region_6",-0.056082,0,0,TRUE,TRUE
"PERIOD_2",7,"region_4","region_1",0.128186,0,0,TRUE,TRUE
"PERIOD_2",7,"region_4","region_2",-0.158109,0,0,TRUE,TRUE
"PERIOD_2",7,"region_4","region_3",0.10344,0,0,TRUE,TRUE
"PERIOD_2",7,"region_4","region_5",0.074079,0,0,TRUE,TRUE
"PERIOD_2",7,"region_4","region_6",-0.031415,6.8e-05,0.000132,TRUE,TRUE
"PERIOD_2",7,"region_5","region_1",0.060348,0,0,TRUE,TRUE
"PERIOD_2",7,"region_5","region_2",-0.057791,0,0,TRUE,TRUE
"PERIOD_2",7,"region_5","region_3",0.052839,0,0,TRUE,TRUE
"PERIOD_2",7,"region_5","region_4",0.033492,2.2e-05,4.5e-05,TRUE,TRUE
"PERIOD_2",7,"region_5","region_6",-0.033037,2.8e-05,5.6e-05,TRUE,TRUE
"PERIOD_2",7,"region_6","region_1",0.122843,0,0,TRUE,TRUE
"PERIOD_2",7,"region_6","region_2",-0.156917,0,0,TRUE,TRUE
"PERIOD_2",7,"region_6","region_3",0.1251,0,0,TRUE,TRUE
"PERIOD_2",7,"region_6","region_4",0.028398,0.000319,0.000567,TRUE,TRUE
"PERIOD_2",7,"region_6","region_5",0.081558,0,0,TRUE,TRUE
"PERIOD_2",8,"region_1","region_2",-0.226978,0,0,TRUE,TRUE
"PERIOD_2",8,"region_1","region_3",-0.0154,0.050953,0.067749,FALSE,FALSE
"PERIOD_2",8,"region_1","region_4",0.007626,0.333738,0.381415,FALSE,FALSE
"PERIOD_2",8,"region_1","region_5",-0.034752,1.1e-05,2.2e-05,TRUE,TRUE
"PERIOD_2",8,"region_1","region_6",0.122559,0,0,TRUE,TRUE
"PERIOD_2",8,"region_2","region_1",0.061962,0,0,TRUE,TRUE
"PERIOD_2",8,"region_2","region_3",-0.035504,7e-06,1.5e-05,TRUE,TRUE
"PERIOD_2",8,"region_2","region_4",0.080771,0,0,TRUE,TRUE
"PERIOD_2",8,"region_2","region_5",-0.023769,0.00259,0.004186,TRUE,TRUE
"PERIOD_2",8,"region_2","region_6",0.179646,0,0,TRUE,TRUE
"PERIOD_2",8,"region_3","region_1",0.100717,0,0,TRUE,TRUE
"PERIOD_2",8,"region_3","region_2",-0.28017,0,0,TRUE,TRUE
"PERIOD_2",8,"region_3","region_4",0.028498,0.000304,0.000544,TRUE,TRUE
"PERIOD_2",8,"region_3","region_5",0.005577,0.479668,0.523274,FALSE,FALSE
"PERIOD_2",8,"region_3","region_6",0.124871,0,0,TRUE,TRUE
"PERIOD_2",8,"region_4","region_1",0.093304,0,0,TRUE,TRUE
"PERIOD_2",8,"region_4","region_2",-0.353087,0,0,TRUE,TRUE
"PERIOD_2",8,"region_4","region_3",0.006187,0.432937,0.478824,FALSE,FALSE
"PERIOD_2",8,"region_4","region_5",-0.009793,0.214511,0.256132,FALSE,FALSE
"PERIOD_2",8,"region_4","region_6",0.16855,0,0,TRUE,TRUE
"PERIOD_2",8,"region_5","region_1",0.069862,0,0,TRUE,TRUE
"PERIOD_2",8,"region_5","region_2",-0.247975,0,0,TRUE,TRUE
"PERIOD_2",8,"region_5","region_3",-0.005929,0.452396,0.496911,FALSE,FALSE
"PERIOD_2",8,"region_5","region_4",0.028588,0.000291,0.000523,TRUE,TRUE
"PERIOD_2",8,"region_5","region_6",0.13728,0,0,TRUE,TRUE
"PERIOD_2",8,"region_6","region_1",0.098005,0,0,TRUE,TRUE
"PERIOD_2",8,"region_6","region_2",-0.337971,0,0,TRUE,TRUE
"PERIOD_2",8,"region_6","region_3",0.018785,0.017269,0.024597,TRUE,TRUE
"PERIOD_2",8,"region_6","region_4",0.026318,0.000851,0.001459,TRUE,TRUE
"PERIOD_2",8,"region_6","region_5",-0.012005,0.128115,0.161405,FALSE,FALSE
"PERIOD_2",9,"region_1","region_2",-0.130689,0,0,TRUE,TRUE
"PERIOD_2",9,"region_1","region_3",-0.015879,0.044165,0.059382,TRUE,FALSE
"PERIOD_2",9,"region_1","region_4",-0.011204,0.155595,0.19004,FALSE,FALSE
"PERIOD_2",9,"region_1","region_5",-0.033452,2.2e-05,4.5e-05,TRUE,TRUE
"PERIOD_2",9,"region_1","region_6",0.098616,0,0,TRUE,TRUE
"PERIOD_2",9,"region_2","region_1",-0.11693,0,0,TRUE,TRUE
"PERIOD_2",9,"region_2","region_3",-0.107226,0,0,TRUE,TRUE
"PERIOD_2",9,"region_2","region_4",0.083729,0,0,TRUE,TRUE
"PERIOD_2",9,"region_2","region_5",-0.083482,0,0,TRUE,TRUE
"PERIOD_2",9,"region_2","region_6",0.190737,0,0,TRUE,TRUE
"PERIOD_2",9,"region_3","region_1",-0.030214,0.000128,0.00024,TRUE,TRUE
"PERIOD_2",9,"region_3","region_2",-0.18814,0,0,TRUE,TRUE
"PERIOD_2",9,"region_3","region_4",0.026661,0.000727,0.001265,TRUE,TRUE
"PERIOD_2",9,"region_3","region_5",-0.033065,2.8e-05,5.6e-05,TRUE,TRUE
"PERIOD_2",9,"region_3","region_6",0.137383,0,0,TRUE,TRUE
"PERIOD_2",9,"region_4","region_1",-0.073134,0,0,TRUE,TRUE
"PERIOD_2",9,"region_4","region_2",-0.158829,0,0,TRUE,TRUE
"PERIOD_2",9,"region_4","region_3",-0.018764,0.017396,0.024704,TRUE,TRUE
"PERIOD_2",9,"region_4","region_5",-0.04829,0,0,TRUE,TRUE
"PERIOD_2",9,"region_4","region_6",0.158495,0,0,TRUE,TRUE
"PERIOD_2",9,"region_5","region_1",-0.037752,2e-06,4e-06,TRUE,TRUE
"PERIOD_2",9,"region_5","region_2",-0.159851,0,0,TRUE,TRUE
"PERIOD_2",9,"region_5","region_3",-0.025508,0.001225,0.002049,TRUE,TRUE
"PERIOD_2",9,"region_5","region_4",0.022858,0.003766,0.005927,TRUE,TRUE
"PERIOD_2",9,"region_5","region_6",0.122407,0,0,TRUE,TRUE
"PERIOD_2",9,"region_6","region_1",-0.090304,0,0,TRUE,TRUE
"PERIOD_2",9,"region_6","region_2",-0.176213,0,0,TRUE,TRUE
"PERIOD_2",9,"region_6","region_3",-0.02591,0.001024,0.001731,TRUE,TRUE
"PERIOD_2",9,"region_6","region_4",0.04813,0,0,TRUE,TRUE
"PERIOD_2",9,"region_6","region_5",-0.046349,0,0,TRUE,TRUE
"PERIOD_2",10,"region_1","region_2",0.038205,1e-06,3e-06,TRUE,TRUE
"PERIOD_2",10,"region_1","region_3",0.002418,0.759207,0.788787,FALSE,FALSE
"PERIOD_2",10,"region_1","region_4",-0.028707,0.000274,0.000495,TRUE,TRUE
"PERIOD_2",10,"region_1","region_5",-0.00276,0.726455,0.76135,FALSE,FALSE
"PERIOD_2",10,"region_1","region_6",-0.001547,0.844547,0.860685,FALSE,FALSE
"PERIOD_2",10,"region_2","region_1",-0.157264,0,0,TRUE,TRUE
"PERIOD_2",10,"region_2","region_3",-0.086448,0,0,TRUE,TRUE
"PERIOD_2",10,"region_2","region_4",-0.021374,0.006749,0.010305,TRUE,TRUE
"PERIOD_2",10,"region_2","region_5",-0.07236,0,0,TRUE,TRUE
"PERIOD_2",10,"region_2","region_6",-0.009982,0.205796,0.246956,FALSE,FALSE
"PERIOD_2",10,"region_3","region_1",-0.067417,0,0,TRUE,TRUE
"PERIOD_2",10,"region_3","region_2",-0.015833,0.044778,0.060037,TRUE,FALSE
"PERIOD_2",10,"region_3","region_4",0.011412,0.148052,0.182218,FALSE,FALSE
"PERIOD_2",10,"region_3","region_5",-0.037063,3e-06,6e-06,TRUE,TRUE
"PERIOD_2",10,"region_3","region_6",0.023023,0.003523,0.005599,TRUE,TRUE
"PERIOD_2",10,"region_4","region_1",-0.122508,0,0,TRUE,TRUE
"PERIOD_2",10,"region_4","region_2",0.028994,0.000238,0.000433,TRUE,TRUE
"PERIOD_2",10,"region_4","region_3",-0.013491,0.087276,0.112012,FALSE,FALSE
"PERIOD_2",10,"region_4","region_5",-0.040541,0,1e-06,TRUE,TRUE
"PERIOD_2",10,"region_4","region_6",0.031937,5.2e-05,0.000101,TRUE,TRUE
"PERIOD_2",10,"region_5","region_1",-0.096413,0,0,TRUE,TRUE
"PERIOD_2",10,"region_5","region_2",-0.009757,0.21621,0.257521,FALSE,FALSE
"PERIOD_2",10,"region_5","region_3",-0.008411,0.28641,0.332874,FALSE,FALSE
"PERIOD_2",10,"region_5","region_4",-0.014478,0.06651,0.086989,FALSE,FALSE
"PERIOD_2",10,"region_5","region_6",0.039762,0,1e-06,TRUE,TRUE
"PERIOD_2",10,"region_6","region_1",-0.126971,0,0,TRUE,TRUE
"PERIOD_2",10,"region_6","region_2",0.026224,0.000888,0.001512,TRUE,TRUE
"PERIOD_2",10,"region_6","region_3",-0.037525,2e-06,4e-06,TRUE,TRUE
"PERIOD_2",10,"region_6","region_4",0.006361,0.42013,0.465733,FALSE,FALSE
"PERIOD_2",10,"region_6","region_5",-0.053548,0,0,TRUE,TRUE
"PERIOD_2",11,"region_1","region_2",0.139061,0,0,TRUE,TRUE
"PERIOD_2",11,"region_1","region_3",0.00449,0.569337,0.608646,FALSE,FALSE
"PERIOD_2",11,"region_1","region_4",0.028405,0.000318,0.000567,TRUE,TRUE
"PERIOD_2",11,"region_1","region_5",0.008317,0.291813,0.338334,FALSE,FALSE
"PERIOD_2",11,"region_1","region_6",-0.056389,0,0,TRUE,TRUE
"PERIOD_2",11,"region_2","region_1",-0.112233,0,0,TRUE,TRUE
"PERIOD_2",11,"region_2","region_3",-0.026485,0.000788,0.001361,TRUE,TRUE
"PERIOD_2",11,"region_2","region_4",0.020109,0.010813,0.01597,TRUE,TRUE
"PERIOD_2",11,"region_2","region_5",-0.0072,0.361497,0.408279,FALSE,FALSE
"PERIOD_2",11,"region_2","region_6",-0.111403,0,0,TRUE,TRUE
"PERIOD_2",11,"region_3","region_1",-0.123374,0,0,TRUE,TRUE
"PERIOD_2",11,"region_3","region_2",0.103563,0,0,TRUE,TRUE
"PERIOD_2",11,"region_3","region_4",0.056219,0,0,TRUE,TRUE
"PERIOD_2",11,"region_3","region_5",-0.021476,0.00649,0.009952,TRUE,TRUE
"PERIOD_2",11,"region_3","region_6",-0.004432,0.57434,0.61263,FALSE,FALSE
"PERIOD_2",11,"region_4","region_1",-0.143587,0,0,TRUE,TRUE
"PERIOD_2",11,"region_4","region_2",0.101391,0,0,TRUE,TRUE
"PERIOD_2",11,"region_4","region_3",0.003956,0.61613,0.652853,FALSE,FALSE
"PERIOD_2",11,"region_4","region_5",0.000439,0.955619,0.959618,FALSE,FALSE
"PERIOD_2",11,"region_4","region_6",0.005988,0.447863,0.49306,FALSE,FALSE
"PERIOD_2",11,"region_5","region_1",-0.112628,0,0,TRUE,TRUE
"PERIOD_2",11,"region_5","region_2",0.123458,0,0,TRUE,TRUE
"PERIOD_2",11,"region_5","region_3",-0.014583,0.06456,0.084669,FALSE,FALSE
"PERIOD_2",11,"region_5","region_4",0.027367,0.000523,0.000917,TRUE,TRUE
