"Periode","Lag","Effect","Cause","PLCMF_Value","PVal_Raw","PVal_BH_Adj","Sig_Raw","Sig_BH"
"PERIOD_3",11,"region_6","region_1",-0.155042,0,0,TRUE,TRUE
"PERIOD_3",11,"region_6","region_2",-0.027483,0.000495,0.000697,TRUE,TRUE
"PERIOD_3",11,"region_6","region_3",0.079417,0,0,TRUE,TRUE
"PERIOD_3",11,"region_6","region_4",0.090656,0,0,TRUE,TRUE
"PERIOD_3",11,"region_6","region_5",0.050427,0,0,TRUE,TRUE
"PERIOD_3",12,"region_1","region_2",-0.053729,0,0,TRUE,TRUE
"PERIOD_3",12,"region_1","region_3",0.070504,0,0,TRUE,TRUE
"PERIOD_3",12,"region_1","region_4",0.055765,0,0,TRUE,TRUE
"PERIOD_3",12,"region_1","region_5",0.014178,0.072345,0.086383,FALSE,FALSE
"PERIOD_3",12,"region_1","region_6",0.061782,0,0,TRUE,TRUE
"PERIOD_3",12,"region_2","region_1",-0.114301,0,0,TRUE,TRUE
"PERIOD_3",12,"region_2","region_3",0.053113,0,0,TRUE,TRUE
"PERIOD_3",12,"region_2","region_4",0.163382,0,0,TRUE,TRUE
"PERIOD_3",12,"region_2","region_5",0.028321,0.000331,0.000473,TRUE,TRUE
"PERIOD_3",12,"region_2","region_6",0.028909,0.000248,0.000357,TRUE,TRUE
"PERIOD_3",12,"region_3","region_1",-0.159142,0,0,TRUE,TRUE
"PERIOD_3",12,"region_3","region_2",-0.048713,0,0,TRUE,TRUE
"PERIOD_3",12,"region_3","region_4",0.182134,0,0,TRUE,TRUE
"PERIOD_3",12,"region_3","region_5",0.047913,0,0,TRUE,TRUE
"PERIOD_3",12,"region_3","region_6",0.063473,0,0,TRUE,TRUE
"PERIOD_3",12,"region_4","region_1",-0.063351,0,0,TRUE,TRUE
"PERIOD_3",12,"region_4","region_2",-0.053558,0,0,TRUE,TRUE
"PERIOD_3",12,"region_4","region_3",0.019545,0.013241,0.016994,TRUE,TRUE
"PERIOD_3",12,"region_4","region_5",0.033491,2.2e-05,3.3e-05,TRUE,TRUE
"PERIOD_3",12,"region_4","region_6",0.023071,0.003455,0.004632,TRUE,TRUE
"PERIOD_3",12,"region_5","region_1",-0.0446,0,0,TRUE,TRUE
"PERIOD_3",12,"region_5","region_2",-0.054055,0,0,TRUE,TRUE
"PERIOD_3",12,"region_5","region_3",0.045166,0,0,TRUE,TRUE
"PERIOD_3",12,"region_5","region_4",0.060797,0,0,TRUE,TRUE
"PERIOD_3",12,"region_5","region_6",0.027378,0.00052,0.000728,TRUE,TRUE
"PERIOD_3",12,"region_6","region_1",-0.160345,0,0,TRUE,TRUE
"PERIOD_3",12,"region_6","region_2",-0.057956,0,0,TRUE,TRUE
"PERIOD_3",12,"region_6","region_3",0.090417,0,0,TRUE,TRUE
"PERIOD_3",12,"region_6","region_4",0.183651,0,0,TRUE,TRUE
"PERIOD_3",12,"region_6","region_5",0.048407,0,0,TRUE,TRUE
"PERIOD_3",13,"region_1","region_2",-0.024592,0.001828,0.002492,TRUE,TRUE
"PERIOD_3",13,"region_1","region_3",-0.074172,0,0,TRUE,TRUE
"PERIOD_3",13,"region_1","region_4",0.119597,0,0,TRUE,TRUE
"PERIOD_3",13,"region_1","region_5",0.010936,0.165723,0.18985,FALSE,FALSE
"PERIOD_3",13,"region_1","region_6",-0.195992,0,0,TRUE,TRUE
"PERIOD_3",13,"region_2","region_1",-0.120096,0,0,TRUE,TRUE
"PERIOD_3",13,"region_2","region_3",0.142167,0,0,TRUE,TRUE
"PERIOD_3",13,"region_2","region_4",0.190884,0,0,TRUE,TRUE
"PERIOD_3",13,"region_2","region_5",0.073264,0,0,TRUE,TRUE
"PERIOD_3",13,"region_2","region_6",-0.09974,0,0,TRUE,TRUE
"PERIOD_3",13,"region_3","region_1",-0.134977,0,0,TRUE,TRUE
"PERIOD_3",13,"region_3","region_2",0.006058,0.442629,0.474245,FALSE,FALSE
"PERIOD_3",13,"region_3","region_4",0.304225,0,0,TRUE,TRUE
"PERIOD_3",13,"region_3","region_5",0.091448,0,0,TRUE,TRUE
"PERIOD_3",13,"region_3","region_6",-0.146839,0,0,TRUE,TRUE
"PERIOD_3",13,"region_4","region_1",-0.101946,0,0,TRUE,TRUE
"PERIOD_3",13,"region_4","region_2",0.008425,0.285616,0.312291,FALSE,FALSE
"PERIOD_3",13,"region_4","region_3",0.095581,0,0,TRUE,TRUE
"PERIOD_3",13,"region_4","region_5",0.054449,0,0,TRUE,TRUE
"PERIOD_3",13,"region_4","region_6",-0.066301,0,0,TRUE,TRUE
"PERIOD_3",13,"region_5","region_1",-0.035319,8e-06,1.2e-05,TRUE,TRUE
"PERIOD_3",13,"region_5","region_2",-0.00958,0.224666,0.251961,FALSE,FALSE
"PERIOD_3",13,"region_5","region_3",0.040548,0,0,TRUE,TRUE
"PERIOD_3",13,"region_5","region_4",0.133866,0,0,TRUE,TRUE
"PERIOD_3",13,"region_5","region_6",-0.093485,0,0,TRUE,TRUE
"PERIOD_3",13,"region_6","region_1",-0.153104,0,0,TRUE,TRUE
"PERIOD_3",13,"region_6","region_2",-0.011036,0.161887,0.185899,FALSE,FALSE
"PERIOD_3",13,"region_6","region_3",0.198444,0,0,TRUE,TRUE
"PERIOD_3",13,"region_6","region_4",0.290896,0,0,TRUE,TRUE
"PERIOD_3",13,"region_6","region_5",0.093715,0,0,TRUE,TRUE
"PERIOD_3",14,"region_1","region_2",-0.028056,0.000377,0.000537,TRUE,TRUE
"PERIOD_3",14,"region_1","region_3",-0.007022,0.373452,0.401921,FALSE,FALSE
"PERIOD_3",14,"region_1","region_4",-0.009519,0.227631,0.2541,FALSE,FALSE
"PERIOD_3",14,"region_1","region_5",0.001109,0.888256,0.8995,FALSE,FALSE
"PERIOD_3",14,"region_1","region_6",0.059851,0,0,TRUE,TRUE
"PERIOD_3",14,"region_2","region_1",-0.032157,4.6e-05,6.9e-05,TRUE,TRUE
"PERIOD_3",14,"region_2","region_3",-0.052454,0,0,TRUE,TRUE
"PERIOD_3",14,"region_2","region_4",0.132685,0,0,TRUE,TRUE
"PERIOD_3",14,"region_2","region_5",-0.014608,0.064094,0.077105,FALSE,FALSE
"PERIOD_3",14,"region_2","region_6",0.042421,0,0,TRUE,TRUE
"PERIOD_3",14,"region_3","region_1",-0.006826,0.386948,0.415515,FALSE,FALSE
"PERIOD_3",14,"region_3","region_2",0.004457,0.572107,0.602218,FALSE,FALSE
"PERIOD_3",14,"region_3","region_4",0.291865,0,0,TRUE,TRUE
"PERIOD_3",14,"region_3","region_5",-0.044449,0,0,TRUE,TRUE
"PERIOD_3",14,"region_3","region_6",0.072875,0,0,TRUE,TRUE
"PERIOD_3",14,"region_4","region_1",-0.098003,0,0,TRUE,TRUE
"PERIOD_3",14,"region_4","region_2",-0.011524,0.144134,0.167434,FALSE,FALSE
"PERIOD_3",14,"region_4","region_3",0.057357,0,0,TRUE,TRUE
"PERIOD_3",14,"region_4","region_5",0.043535,0,0,TRUE,TRUE
"PERIOD_3",14,"region_4","region_6",0.025257,0.001369,0.001877,TRUE,TRUE
"PERIOD_3",14,"region_5","region_1",-0.056383,0,0,TRUE,TRUE
"PERIOD_3",14,"region_5","region_2",-0.004923,0.532665,0.561932,FALSE,FALSE
"PERIOD_3",14,"region_5","region_3",-0.020259,0.010237,0.013389,TRUE,TRUE
"PERIOD_3",14,"region_5","region_4",0.055992,0,0,TRUE,TRUE
"PERIOD_3",14,"region_5","region_6",0.029664,0.00017,0.000247,TRUE,TRUE
"PERIOD_3",14,"region_6","region_1",-0.033746,1.9e-05,2.9e-05,TRUE,TRUE
"PERIOD_3",14,"region_6","region_2",0.002166,0.783727,0.798702,FALSE,FALSE
"PERIOD_3",14,"region_6","region_3",-0.07559,0,0,TRUE,TRUE
"PERIOD_3",14,"region_6","region_4",0.250656,0,0,TRUE,TRUE
"PERIOD_3",14,"region_6","region_5",-0.020333,0.009965,0.013069,TRUE,TRUE
"PERIOD_3",15,"region_1","region_2",-0.059082,0,0,TRUE,TRUE
"PERIOD_3",15,"region_1","region_3",0.058681,0,0,TRUE,TRUE
"PERIOD_3",15,"region_1","region_4",-0.049875,0,0,TRUE,TRUE
"PERIOD_3",15,"region_1","region_5",-0.000697,0.929591,0.935437,FALSE,FALSE
"PERIOD_3",15,"region_1","region_6",0.016398,0.03768,0.046139,TRUE,TRUE
"PERIOD_3",15,"region_2","region_1",-0.0424,0,0,TRUE,TRUE
"PERIOD_3",15,"region_2","region_3",0.0856,0,0,TRUE,TRUE
"PERIOD_3",15,"region_2","region_4",-0.069464,0,0,TRUE,TRUE
"PERIOD_3",15,"region_2","region_5",0.008592,0.276156,0.303329,FALSE,FALSE
"PERIOD_3",15,"region_2","region_6",0.014727,0.061969,0.074924,FALSE,FALSE
"PERIOD_3",15,"region_3","region_1",-0.022272,0.00476,0.006295,TRUE,TRUE
"PERIOD_3",15,"region_3","region_2",-0.126975,0,0,TRUE,TRUE
"PERIOD_3",15,"region_3","region_4",-0.112581,0,0,TRUE,TRUE
"PERIOD_3",15,"region_3","region_5",0.003645,0.644068,0.672071,FALSE,FALSE
"PERIOD_3",15,"region_3","region_6",0.066692,0,0,TRUE,TRUE
"PERIOD_3",15,"region_4","region_1",-0.050284,0,0,TRUE,TRUE
"PERIOD_3",15,"region_4","region_2",-0.112017,0,0,TRUE,TRUE
"PERIOD_3",15,"region_4","region_3",0.179562,0,0,TRUE,TRUE
"PERIOD_3",15,"region_4","region_5",0.056915,0,0,TRUE,TRUE
"PERIOD_3",15,"region_4","region_6",-0.035706,6e-06,1e-05,TRUE,TRUE
"PERIOD_3",15,"region_5","region_1",-0.047893,0,0,TRUE,TRUE
"PERIOD_3",15,"region_5","region_2",-0.067756,0,0,TRUE,TRUE
"PERIOD_3",15,"region_5","region_3",0.073548,0,0,TRUE,TRUE
"PERIOD_3",15,"region_5","region_4",0.009007,0.253653,0.281186,FALSE,FALSE
"PERIOD_3",15,"region_5","region_6",0.036963,3e-06,4e-06,TRUE,TRUE
"PERIOD_3",15,"region_6","region_1",-0.04697,0,0,TRUE,TRUE
"PERIOD_3",15,"region_6","region_2",-0.136496,0,0,TRUE,TRUE
"PERIOD_3",15,"region_6","region_3",0.091977,0,0,TRUE,TRUE
"PERIOD_3",15,"region_6","region_4",-0.099365,0,0,TRUE,TRUE
"PERIOD_3",15,"region_6","region_5",-0.000313,0.968312,0.970333,FALSE,FALSE
"PERIOD_3",16,"region_1","region_2",-0.03006,0.000139,0.000203,TRUE,TRUE
"PERIOD_3",16,"region_1","region_3",-0.022774,0.003897,0.005181,TRUE,TRUE
"PERIOD_3",16,"region_1","region_4",0.011495,0.145152,0.167887,FALSE,FALSE
"PERIOD_3",16,"region_1","region_5",-0.003857,0.624969,0.654989,FALSE,FALSE
"PERIOD_3",16,"region_1","region_6",0.020113,0.010797,0.014006,TRUE,TRUE
"PERIOD_3",16,"region_2","region_1",-0.106713,0,0,TRUE,TRUE
"PERIOD_3",16,"region_2","region_3",0.083136,0,0,TRUE,TRUE
"PERIOD_3",16,"region_2","region_4",-0.008673,0.271646,0.299747,FALSE,FALSE
"PERIOD_3",16,"region_2","region_5",-0.020125,0.01075,0.013984,TRUE,TRUE
"PERIOD_3",16,"region_2","region_6",0.195975,0,0,TRUE,TRUE
"PERIOD_3",16,"region_3","region_1",-0.098221,0,0,TRUE,TRUE
"PERIOD_3",16,"region_3","region_2",-0.009278,0.23964,0.266267,FALSE,FALSE
"PERIOD_3",16,"region_3","region_4",-0.034905,1e-05,1.5e-05,TRUE,TRUE
"PERIOD_3",16,"region_3","region_5",-0.053173,0,0,TRUE,TRUE
"PERIOD_3",16,"region_3","region_6",0.256446,0,0,TRUE,TRUE
"PERIOD_3",16,"region_4","region_1",-0.016972,0.031467,0.038828,TRUE,TRUE
"PERIOD_3",16,"region_4","region_2",-0.014397,0.06804,0.081649,FALSE,FALSE
"PERIOD_3",16,"region_4","region_3",-0.039382,1e-06,1e-06,TRUE,TRUE
"PERIOD_3",16,"region_4","region_5",-0.065373,0,0,TRUE,TRUE
"PERIOD_3",16,"region_4","region_6",0.147061,0,0,TRUE,TRUE
"PERIOD_3",16,"region_5","region_1",-0.059633,0,0,TRUE,TRUE
"PERIOD_3",16,"region_5","region_2",-0.00395,0.61662,0.647654,FALSE,FALSE
"PERIOD_3",16,"region_5","region_3",-0.000577,0.94169,0.945631,FALSE,FALSE
"PERIOD_3",16,"region_5","region_4",0.046681,0,0,TRUE,TRUE
"PERIOD_3",16,"region_5","region_6",0.066563,0,0,TRUE,TRUE
"PERIOD_3",16,"region_6","region_1",-0.124032,0,0,TRUE,TRUE
"PERIOD_3",16,"region_6","region_2",-0.014387,0.068234,0.081676,FALSE,FALSE
"PERIOD_3",16,"region_6","region_3",0.116586,0,0,TRUE,TRUE
"PERIOD_3",16,"region_6","region_4",-0.048507,0,0,TRUE,TRUE
"PERIOD_3",16,"region_6","region_5",-0.035076,9e-06,1.4e-05,TRUE,TRUE
